start	end	text
255180	261180	but since the NAS100 was a stronger asset, it didn't suit liquidity and that's giving
261180	265500	us a clue that, okay, now price will push to the upside.
265500	270000	So your first target could be the Asia high, right?
270000	276500	If you go back to the Asian session strategy from course one, you will know that if the
276500	280540	low is taken, we take target high, if the high is taken, we target low.
280540	286000	So the number one reason why you would have lost your Asian session strategy trade is
286000	292180	because there could have been an SMT here and when price swept the Asia high and you
292180	295500	look for a market structure shift and it didn't work out, you were like, okay, this
295500	300580	strategy didn't work today, but in reality, we took out the low on another correlating
300580	302340	asset or pair.
302340	304140	I hope that makes sense.
304140	307060	So let me give you guys a couple more examples.
307060	313340	All right, so what can you see in this picture, right?
313340	319660	Pause the video and see what happened in the London session, right?
319660	324220	So it's very clear guys, very, very clear.
324220	333740	You have your Asia, sorry, London high here, right, and you have your London high here.
333740	339700	Now on NAS100, we took out the London high, right?
339700	340700	It's very clear.
340700	344780	We took out the London high with this candle over here.
344780	346820	Notice this, right?
346820	353140	Now we want to look at the same candle and you can see we failed to take out the London
353140	355500	high on US 30.
355500	361780	Now we are simply waiting for change in the state of delivery.
361780	369700	Now once that happens, you can see price went back tapped into this autoblock once again.
369700	375020	Push the price down, right, right away with extreme momentum.
375020	383820	We took out London low and then you could have probably trailed your stop loss or you could
383820	387500	have just went for one to two or one to three Richard Ward.
387500	393940	But remember, you're always going to break even after one to one Richard Ward is hit
393940	398340	because that keeps us safe from losing streaks.
398340	405740	Because remember this, no matter what strategy you try, no matter what model you trade, even
405740	412300	if ICT comes to you and teaches you a strategy personally, you are going to have losing streaks.
412300	416140	So three trades in a row, four trades in a row, right?
416140	418940	The key here is to protect your capital.
418940	420660	That is the most important thing.
420660	426100	So that is why we call break even, all right, offer one to one or in rare cases when your
426100	431980	bias is strong and the auto flow is in alignment with your, with your high timeframe, you
431980	441060	know, trend, then you can simply go break even after one to one point five are.
441060	447060	Some people also take a partial at one to one point five because you do not want to
447060	451380	take a trade, wait for an entire day and then close that break even.
451380	456060	So it would be best if you take a partial, you know, there's not, there's not any
456060	458860	strategy risk management strategy that is best.
458860	461420	There are different ways to approach risk management.
461420	465020	And I personally believe that going break even at one to one and then taking your profit
465020	467460	at one to two is the best approach.
467460	470460	Let me give you guys more examples.
470460	472980	All right, guys.
472980	482500	So in this example, you can see that we have the London high here and London high here.
482500	489140	So London high was taken out on US 30, but on that's 100, it didn't take out.
489140	491660	So this is the SMT candle.
491660	493660	This candle caused SMT, right?
493660	496580	So we want to refer back to it.
496580	506020	And you can see right here, when candle closes, Floyd, I consider this an SMT divergence, right?
506020	507380	And what happens afterwards?
507380	509860	Look, we also had inverse for what you have to do.
509860	512660	So you could have probably inverse it as well.
512660	517860	But entry on the retest stops below, right?
517860	522540	So your first target would have been the London low.
522540	526380	And then you can see price just went down like crazily.
526380	527860	Okay.
527860	533460	So we do not look at the New York session because we do not want to be treating the PM
533460	538140	session, but this is the model.
538140	544220	Now make sure that if you want to increase your win rate, you are aligned with the high
544220	547980	time from trend, which would be the four hour trend, right?
547980	551660	So if we are bearish, you are only looking for longs.
551660	556540	If we are, if we are sorry, if you are bearish, you are only looking for shots.
556540	558700	If you are bullish, you are only looking for longs.
558700	560340	It's very simple.
560340	565220	Refer back to the old videos where I explain auto flow, but that would be it.
565220	567220	So let's move on to the next chapter now.
