start	end	text
341620	347320	So now if you look at it here, we have this tiny bit of fair value gap resting around
347320	350120	this level, right?
350120	353120	So what happens next?
353120	354520	It's very clear.
354520	358120	You can see we got tapped into this fair value gap.
358120	366480	The bodies were respected and then you can see price went up ahead and also swept the
366480	368360	liquidity that was formed inside the fair value gap.
368360	376240	So if you are, if you have been watching my YouTube videos, you must have an idea about
376240	380280	what I'm talking about here, why this liquidity was swept.
380280	384640	There is a course video as well from our previous, but if you don't know about this, you need
384640	390320	to really watch my videos in detail, because the liquidity that forms inside the fair
390320	395320	value gaps are very high probability liquidity, and they are going to be swept in some time.
395320	396320	And that happened right there.
396320	400960	So anyways, price went into this fair value gap, and then we had a beautiful push delivery
400960	402480	to the downside.
402480	403960	Very beautiful.
403960	408720	So let's move on to the next example, oops.
408720	415000	Alright guys, so here is the final example, and this is the ATM candle, and look at where
415000	420520	the price is at, around here, right?
420520	423000	And look at what happened at the 9M candle.
423000	430240	We tapped into the 0.5 level of this autoblock, and we also swept the 8M candle high.
430240	437720	So let's go back, right, when I marked out the 8M candle high and 8M candle low, then
437720	442040	I'm simply dropping down to one minute shot, and I'm waiting for price to take out that
442040	444600	high.
444600	450160	We got the high taken out, this is my market structure shift level.
450160	453960	We got it successfully right here, the body closed.
453960	461400	We have this autoblock, price tapped into the autoblock, filled this fair value gap.
461400	471880	So it tapped into this BPR, right here.
471880	476280	And you can see that the take profit was hit.
476280	480960	So I like to keep things mechanical, guys.
480960	486520	I really don't want you to be over-analyzing stuff.
486520	493400	This is, you can literally make a living with this simple model, the 8M candle.
493400	495520	Who would know that this is trading is very simple.
495520	498400	Who would know that trading was this simple, right?
498400	504520	Well anyways, this should be it for the first part of the course.
504520	509080	There will be more videos in the future.
509080	515680	I will be teaching you volume trading as well in this course, in the upcoming chapters
515760	518920	that will be coming in the future.
518920	527240	But I do not want to overdose you with so many concepts and educational content.
527240	528800	So that would be it.
528800	533080	Thank you so much for purchasing the course and watching it.
533080	542040	I really do hope that you get funded with the models that are provided to you.
542040	545200	And with practice, I promise you, you're going to achieve that.
545200	546800	And always, goodbye for now.
