start	end	text
417080	425400	Now I will take out some partial so maybe price breaks this level. I will take some partial here grow big grow big agreement
425480	428120	right i'll grow break even here and
428760	429800	Yeah
429800	434440	Now let's talk about how we actually use this with power of three
434840	435480	All right
435480	442200	So in this video, I will teach you a strategy that is included in my upcoming course update
442520	448440	So this strategy uses daily power of three and standard deviation projections
449480	454840	This happens every single day. So the setup is going to be there every single day
455640	459880	So I want you guys to watch the entire video to in order to understand this whole strategy
460680	466920	So 95 percent of the candles are going to have a wake either to the one side or both sides
467560	473480	Right only five percent of the candles will not have a wake and a complete body if that makes sense
474680	476680	So we want to trade
478440	486040	When we have a wake and then we have expansion to the downside. So the wake is mostly a manipulation move
486920	493640	Once the manipulation is over we want to get into the trade somewhere around here and then take the entire trade
494200	500360	Or example, uh, I mean take the entire expansion to the downside if that makes sense, right?
501240	503240	So let's assume that this
503880	505880	candle is a
505880	507880	bearish
507960	509960	Daily candle, okay
510600	516040	So all you have to do is mark out the daily candle opening price
516760	522520	Now once you have marked out the daily candle opening price, you have to drop down to five minute time frame
523400	529800	Once you drop down to five minute time frame, you will have your opening price, right now
532280	535640	The price will first of all manipulate. Okay, so
536360	539320	Let's do let's remove this for now
540920	545480	And we have we will see price consolidate for some time
546200	548440	And then we will have a market structure shift
549000	551000	And then we will have a manipulation
551640	554200	Which as I said before is gonna be a wake, right?
554760	556760	We will see a manipulation move
557160	561000	Now the goal here is to mire the manipulation
561240	568200	We need to know where the manipulation is going to end and to do so we use standard deviation projections
568680	573800	So use your Fibonacci and use your Fibonacci from the last low
575880	581400	And last high that was formed before market structure shifts. So that is the opening price
581800	585000	I want to see price go below this level
585960	590040	Okay, first off. I want to see price go and dip below here
590440	595480	And then give me a market structure shift now it can dip and give me a market structure shift above
596040	599560	The opening price, but it has to go down to some degree
599560	603800	Okay, for example here here and here it went down and then gave you a market structure shift
604360	606760	All right, so you use your Fibonacci from the low
607720	609720	to the high
609720	614520	And you will get these projections. So you can copy these numbers just disable this
615640	618760	Just in case you want to copy these. All right. Once you have these copied
619320	624920	Now you have to put your focus on the negative two negative two point five and negative four
625720	629400	So we are first of all marrying the manipulation moves so
630760	634120	Once price goes to goes above negative two
635000	638520	You have to start looking for a market structure shift
639960	646360	Because from here onwards price will now reverse and expand towards its original direction
646920	648760	If that makes sense
648760	650760	So over here
650760	653720	we had a shift in the market structure, right and
655480	658280	Now we are projecting the manipulation move. So here
659160	661160	it can either
661160	667400	The manipulation move can either end above just above negative two it can end above negative two point five or
667960	672520	It could go even further to negative four, but most is going to be somewhere around here
673080	677000	Now from here onwards what you're looking for is a shift in the market structure
677960	680600	Now once you have a shift in the market structure
681560	689720	You have to now mayor the expansion move and to do so you want to use your Fibonacci from the last high
690840	695240	To the last low that was formed before market structure shift
696120	697960	now
697960	699880	for the target
699880	701880	look below the negative two
702280	705080	And if you have any liquidity level
705640	710040	Any significant liquidity level it could be a low could be a high below the negative two
710680	712680	That is your take profit level
713640	717480	Okay, so you can then take your entry from the break a block
718440	724920	Or a fair value gap or an autoblock. So I usually love to take my entries from autoblock
725560	727080	I would take my entry
727080	731240	I would take some partials around some fair value gap that could be here
731720	736760	And then the last take profit level would be the this liquidity level around here
737480	739480	and
739480	741720	Similarly if we invert the chart here
742760	745000	And let's do this to do
746520	748200	So we have let's say
749160	751160	This is the opening price, right?
751400	752840	and
752840	757720	We are bullish. We want to see like the candle expanded bullish, right?
758200	761320	So this is what it's going to look like on the five-minute time frame
761800	763800	We will see consolidation probably
764120	767320	All you have to do is look for a market structure shift
767720	769560	Once you have a market structure shift, right?
770040	774520	You want to look for you will have to mare the manipulation move
774520	781400	So again from the last high to the last low before market structure shift price dips into this level
782360	785000	Right, and then we get a market structure shift
785720	789640	Then once you get the market structure shift we want to mare the expansion move
790120	792120	and that is going to be
792440	794440	Here, this is the liquidity level
794920	798280	Inside this key zone area above negative two level
798920	802040	Right, this is what you have to this is like the entire strategy guys
802040	808360	So this is how you can mare the the wicks the entire daily power of three that makes sense
809240	815560	This is very easy. I go into more detail in the the update the course a bit video
816280	819640	But this should be enough the what i've taught you here. It should be enough
819640	824840	So let me give you guys some examples and then i'll end the video and also my apologies
824920	827960	Uh, there's no face in this video. I'm a little bit sick
828440	830840	Uh, but yeah, let's let's end this video
831480	835960	All right guys. So here's example number one looking at usdcat on the daily time frame
835960	839160	And we're gonna study today's candle that is still in formation
839960	844360	So marking out the opening price. Let's drop down to five-minute time frame and see what happened
845240	847240	So going back here
847960	849960	What I can see is
849960	855160	This is the opening price and price went up gave us a market structure shift, right?
855960	857560	but
857560	860040	If I use my fib from here to here
860760	863800	Price never went down to negative two and negative 2.5
864200	866680	But it went up swept the liquidity here
867160	871240	Right and then it gave us a market structure shift by breaking this low
871720	875000	So using our refib energy from the last high to the last low
875640	878600	Which you can see price dipped into negative two and negative 2.5
878600	883640	But we didn't get a market structure shift. However, price dipped into negative four
884520	888200	Right and then we had a shift in the market structure
888760	894120	Once we have a shift in the market structure, I can see a clear free value gap down here in the discount
895320	899080	Now to mayor our expansion move we want to use our free from the last low
899720	901720	to last high
902280	907800	And this is negative two here look slightly above it and we have this high over here
908440	910440	That should be a take profit level
910520	915400	So this would have given you around seven rr if you took your trade from this fair value gap
916120	918760	So let's move on to the next example
919080	923320	All right guys, so here's example number two looking at usdcat on the daily time frame
923560	928520	We're gonna study this candle. So let's mark out the opening price and then we drop down to five-minute time frame
929400	933880	Now if I go back here, which you can see this is the opening price of the candle
934440	937000	Price goes up and gives us a market structure shift
937400	942920	So now we want to measure our manipulation move. So let's use our fit from the last high to last low
943640	949400	Price dipped below the negative 2.5 and then gave us a market structure shift before market structure shift
949400	953400	We had a small liquidity sweep as you can see right there
954360	957080	And afterwards we have a shift in the market structure
957720	961160	Now if we look closely, what do we have? We have this fair value gap
961960	967720	We also have this auto block here. So price respected both fair value gap and the auto block
968440	973400	Now to measure our expansion move we can use our fit from the last low to last high
975080	980600	And above the negative 2 we have this liquidity level. So that is going to be our target level
981160	984600	And yes, you can take your entries during asian session for this strategy
985560	988920	So pretty simple guys, uh, let's move on to the next example
989560	993640	All right guys. So here is example number three. I'm looking at ad usd
993640	997960	So this is the open price of the daily candle right here at 17
999000	1003960	And you can see that this green candle is both a high and a low
1004520	1009560	So if you're wondering what indicator i'm using to determine highs and lows go to indicators type in fractals
1010360	1011880	And
1011880	1016120	The one by rigility is the one you should use and that's what i'm using. So
1016920	1018280	We're going to use
1018280	1022200	From this is the low. This is the high and this gets a market structure shift here
1022200	1025640	So we're going to use our fit from the last low to last high
1026760	1031720	And you can see price dipped above the negative 2 but we didn't get any market structure shift here
1032280	1034760	But then price went above negative 2.5
1035320	1041880	And from here onwards we had a clean market structure shift and above that we have a very beautiful fairly gap
1044520	1050280	Now to mayor our expansion move we're going to mayor from the Fibonacci from the last high to last low
1050920	1053560	And just below the negative 2 we have this
1054680	1058120	High sorry this low that should be a take profit level
1059160	1063400	You could have also targeted this but we want to be safe. So we just targeted this
1064120	1071240	So that's pretty much it guys. It's very easy and mechanical in a way that you can use it every single day on every single pair
1072280	1076200	Just pick three to four pairs and use this on that on those pairs. Okay
