start	end	text
367480	369480	Okay, the first candle
369800	373400	That creates the imbalance okay, so
374920	377640	Price falls into this autoblock
378960	380960	But then we got
382520	386760	Another fair value gap around this level okay
389240	394840	So we should be considering this as our autoblock
395840	401760	And if we draw this out you can see how perfect our entry is
403080	409120	So you would have gone long here of course your stop laws was a bit huge
409280	414000	But look we are on a one minute time frame. So this is very small okay and
415120	421560	Boom and I'm explaining it on a one minute time frame just to show you guys that price is fractal okay
422680	424440	so I
424480	430680	Hope you understood what I talked about here. Okay, first of all we saw an imbalance around here
431040	438200	But the imbalance was above the 50 person area okay, but then price fell into this
438760	439880	discounted
439880	443560	Autoblock now you kind of entered here as well
444400	449640	Okay, as I said before I sometimes enter off the imbalances if the imbalances short
449640	452080	I would enter here and as you can see in this scenario
453080	458080	The imbalance was small so I would have entered at this level, but
458880	462480	If you are only entering off the autoblocks
463400	466480	then you want to see you want to mark out the
469120	474360	The autoblock in the discounted zone, so this was the first if you did enter here
474680	475960	Congrats, okay
475960	481760	But as you can see the imbalance was about 50% this this could have been a risky trade okay
482320	486920	But then this autoblock was way below the 50% level
487680	492120	Way to discount it. Okay, so this is like the perfect place for you to buy and
493080	500240	Price falls into this level. Of course you're gonna enter a little above your actual entry to
501160	503280	deal with the spreads of your broker and
504200	506440	As you can see price went all the way up
507480	509480	very very simple guys, okay
510480	512920	Not complicated at all
514040	517720	Let me see if I can give you another example and then I'm gonna end the video so
519640	524200	Now of course this is hindsight guys and yeah, you know and
526840	528840	Okay, so let me see
539560	541560	Okay, so
542320	544320	We got the
544320	548440	market structure break now I consider wicks sometimes as
550280	556760	A break as well because you know, it's just showing a shine a sign of strength the price
557200	561560	Can go up all right, so I consider it as a market structure break as well and
562320	567600	Now you're gonna see that we got this autoblock right around here
570120	572120	Now of course
572200	575520	I'm just telling you guys if you're just entering
577000	583520	Only because of the autoblocks you're gonna lose a lot because yeah, of course my job is to teach you autoblocks
583520	590400	But I don't don't usually recommend using autoblocks like this, but for the sake of this video
590400	596600	I'm just gonna teach you anyways, okay, so as you can see price broke through this level, so
596600	600400	We're gonna first of all draw our Fibonacci to
601040	606280	right wait for the price to fall down into the premium or sorry discounted zone price comes down to the discounted zone and
607240	613000	We got this imbalance here. So now I would personally directly enter off this imbalance
613000	617280	Which is around here so you can see we have gotten this move right up right up there
617760	622920	but then as you can see we got this autoblock all right and
623760	625760	and
625760	633960	Price fell into it probably stopped you out of course it did because in my opinion if you're using autoblocks like that
634360	638600	You're always gonna lose. I'm pretty sure that you have watched a lot of SMC videos
639760	645400	Or you bought someone else's course and they taught you that you should be buying a daughter block putting your stop
645400	650400	Let's write below it a bit eventually it gets topped out a lot in my strategy videos
650880	656400	I'm gonna clear everything to you. So don't worry about it, but I'm pretty sure you should be
657440	659280	clear about autoblocks
659280	667720	This was a long video and unnecessarily long video, but I did hope I do hope that you got some information out of it
668080	672360	So don't just rely on autoblocks guys. I mean yeah, they are helpful
672760	677760	But in a different way and I'm gonna teach you that different way. So see you guys in the next video
