start	end	text
358520	369480	entry before the 5M candle closes, right? So let's suppose that the 1M for our candle closed. But
370440	378440	you know, the rate, the price doesn't take out the 1M candle high or the low. Before
379320	387160	the 5M candle closes. That's going to be around 8, right? Am. I'm going to explain everything when I
387160	392680	go to the live charts, but try to understand what I'm saying. If the rate doesn't happen, right? So
392680	401080	let's suppose price keeps on, you know, consolidating, consolidating, no, right? But then the new candle
401240	408760	opens, the 5M candle opens and, you know, basically, oh, my bad, my bad, my bad, let me explain it
408760	415480	because this is very confusing, right? So the 5M candle open is when you're going to see the
415480	422200	rate, right? So this open is the open of this candle. I hope that makes sense. The open of this
422200	427800	candle is the open of this candle. Just this is just for like, it's a picture to explain things,
427800	436360	right? So if you don't get a rate before the 5M candle closes, then you have to wait for the
436360	443400	rate of the 5M candle. I know it's, it's confusing, right? Don't worry, I'm going to go to the live
443400	450120	charts and it's going to clear each and everything. But if the rate doesn't happen
451160	457000	of this candle, then we have to wait for this candle to close. And then we have to look for
457000	463240	the rate of this candle. This one becomes useless. This candle becomes useless, all right?
463240	467000	Now I'm just going to go to the live charts and I'm going to explain everything so all of your
467000	476840	confusion is going to be over. All right, so here is example one, right? This is the 1M candle
476840	486040	and this is the 5M candle. Now, look at this 1M candle. All you need to do is mark out the high
487000	495080	and the low of that candle. Very simple, all right? Now if I drop down to 5M time frame,
496840	505880	you can see that this was the candle high and it got swept right here. Now we simply look for a
505880	516600	shift in the market structure, right? And around here, we have that. Now I was going to send this
516600	523320	setup today in the discord, but I sent the other one, which was this and it turned out to be a
523320	531160	loser. So very unfortunate, whoever took that trade, this would have been an awesome winner.
531160	539960	You can see that we had this autoblock here, right? This fair value gap as well. This could have been
539960	547960	basically your entry somewhere around here and you would go shot right here, stop right above the
547960	558920	high. At one to one, you would take like 50% or 40% of your trade, go break even and then hold till
558920	565560	here. Now what I sometimes like to do is use my fib from the last high that was formed to the last
565560	570600	low that was formed before market structure shift and I use the standard deviation projections
570600	579960	to take my profits, right? So if the real draw on liquidity, which is the candle low is near the
579960	586840	negative to negative 2.5 or negative four, then it increases the probability of the setup.
587960	593720	So this happened today and it happens every single day. Now I want to give you guys
594360	602040	the peers and assets that this works with. So first off, it works with gold, then it works with
602040	611240	your USD and that works works with NAS 100, USD 30 and S&P 500, all right? You don't have to trade
611240	617560	anything else. Every single day, you choose one pair or asset and then you trade that asset or
617560	623640	pair, all right? You don't have to take two different trades. So for example, if you are
623640	631080	short on gold, you do not want to buy your USD, right? You just have to trade one pair,
631080	638760	whichever presents the setup, don't trade multiple pairs at the same time. So let's move on to the
638760	645080	next example now. Alright guys, so here is example two. So over here you can see that we have a
645080	651480	PD array that is a four hour free value gap, then we have the 5M four hour candle, all right?
652040	660280	So this is the opening price, the candle closes here. So we simply mark out the high and the low
660280	666600	of that candle. So this is a method two where price goes into the PD array. So you can see that the
666600	674520	high of the 5M candle was taken out and price also was in a PD array and this is the candle
674520	678760	low. So this would be a redraw on liquidity. So if I go to the five minute time from now,
681000	687080	I zoom out a bit, you can see that this was this was the high. So this tiny bit, let me just
687080	695080	mark this up like that. So at nine, actually, the can the 5M candle closes at 9M, the 5M candle
695080	702680	closes. Remember that. So we get a clean shift in the market structure. We have this big auto
702680	711640	block. So a good entry point would be this, because that is a BPR. And you can see that this
711640	717800	would have been a short position just right here. You can also take your, you know, usually I would
717800	723240	wait for the extreme level to be taken. But since price is already giving me one to two,
723240	727960	right, there is no need to take your entry from here, because price is giving us decent
727960	736440	risk to reward. Now, you can see that your entry would have been here at one to one,
736440	743480	you would take around 40 to 50% of your position, go break even, right? And then you can see that
743480	751640	the take profit was hit. Your entry, remember must be before 12, always. Okay, 12. So our entry was
751720	758520	at 11 something. So this was a beautiful trade. We tap into PD array, you know, and this is method
758520	765400	too. Let's move on to the next example. All right, guys, so here is another example. And you can see
765400	773160	that we have the one M candle here. Price did take it out, but it went up and you may have got stopped
773160	779960	at break even with one partial. Now, however, if we look at the 5M for our candle, right,
780760	788440	we simply mark out the low and the high of that candle. Okay, so we get we have the one M and the
788440	795880	5M candle. These are important. Now, if I go to the five minute chart here, you can see that after
795880	801240	taking this, we had a shift in the market structure. So you can account for weeks as well for this
801320	808360	strategy. And most importantly, we closed back above the range above this low.
810040	820920	Then we have the auto blog, right, a very clean trade. And if we use our standard deviation tool,
820920	827960	although the draw on liquidity is here, there's a higher draw on liquidity that might be here.
827960	834200	So this around here, because it is above the negative two. So this could be your final
835240	842600	take profit level, right? Let me just close this real quick. So this could be your final take profit
842600	849880	level. So a very beautiful entry from this auto blog here. And it played out perfectly. And this
849880	856120	strategy works really well for some reason with US study, right? If you want like insane consistency,
856120	863160	then I suggest you trade this because it has like a very, very high win rate for this, like,
863160	868920	asset. Let me give you guys one more example. And then I will end this chapter.
870600	875880	All right, guys. So here is the final example. And I'm looking at the one M candle. So I'm going
875880	884600	to mark out the low. And I'm going to mark out the high. Now do note that we are inside this
884600	893800	PRA. This is a auto block, right? A bullish auto block. So that increases the probabilities.
894360	903160	Always remember that. And one key thing to note, we are in the discount. So that is also a plus
903160	908360	point. These small things, if you try to implement them in every strategy that I've taught you,
909160	915080	your win rate is going to improve. All right. So the one M candle low was taken out for us.
915080	924760	So let's study what happened. So if I go here, right, the low was taken out first.
928920	935160	And notice what happened. This has to be the cleanest example. We swept this low. We broke
935160	943240	the structure market structure. We also broke the structure. Very nice. Then we have this
943240	948520	fair value gap. Look at the precision here. The bodies were beautifully respected.
949400	953720	So this could have been a long position. Your stop would go right below this low.
954520	967960	And at one to one. Somewhere around here, right? One, two, one. This is the entry.
968600	973240	Probably goes up here. So let me just do that. You would go break even somewhere around here.
974760	981960	And then you can see that if you held till here, this would have given you a beautiful
981960	989800	restore what ratio. So this is pretty much it. Right. So
992280	996520	let me just show you one thing. This is very important. So notice this. Okay.
997800	1003800	This is. So let's assume that this is the one M candle and this is the five M candle. All right.
1004680	1010760	Now let's say that you mark out the low and the high of the one M candle. But you see that
1011480	1017640	the high and low were not taken out in the next candle, which is the five M candle.
1018440	1023240	So now we want to stop looking at this candle and we're going to mark out the high and low of
1023240	1030360	the five M candle. Why? Because the five M candle could not couldn't take out the high low of the
1030360	1041400	one M candle. I repeat, if the high or the low of the one M candle is not taken out between the
1041400	1050200	five M candle, then we wait for the five M candle to close. And then we mark out the five M candle
1050200	1056760	high and low. Right. And that's where our focus is going to go. We forget about the one M candle.
1057320	1063400	And then we look for the purge of the five M low and we target the high. So thank you so much
1063400	1069640	for watching. Please practice. All right. Just by watching this and trading this on the live
1069640	1081800	market is not going to help you go and back test and see the results by yourself.
