start	end	text
1145160	1148240	But if you are extremely confident
1148240	1151560	that okay price is going towards this high down frame,
1152560	1154400	you know, sorry, not the higher
1154400	1156560	but the significant liquidity level,
1156560	1158840	then this could be your target
1158840	1161080	and you can just avoid going break even.
1161080	1165480	You can simply just decrease your stop loss to some degree.
1165480	1169440	And then you can basically just go break even
1169440	1174080	when this level is taken, take like 50% off
1174080	1175280	and then keep it running.
1177640	1180240	But yeah, these are two examples
1180240	1185240	that show that this not every model,
1185240	1188640	sorry, not everything is perfect, right?
1188640	1191480	You're not going to get perfect trades every single time.
1191480	1194600	Now I'm going to show you guys the perfect examples
1194600	1197320	with the benefit of hindsight, right?
1197320	1199880	And you guys are going to understand it correctly.
1201400	1204280	All right guys, so here is the perfect example
1204280	1209280	and you can see we have the accumulation phase over here,
1209280	1210120	right?
1210120	1212880	And then we have the manipulation.
1212880	1215480	And while we manipulate it,
1215480	1218960	you can see that this leg created the Fair Valley gap,
1218960	1219960	the bullish Fair Valley gap.
1219960	1224600	But since most of the SMC traders are taught
1224600	1226120	to be taking a long position
1226120	1227920	after getting a break of structure,
1227920	1229720	you know, they get stopped out,
1229720	1234720	the price inverses this bullish Fair Valley gap.
1234720	1237220	So let me just color it green.
1238060	1239660	The candle closes here.
1240820	1243140	Now, this would be your entry,
1243140	1244580	your stop right out of the high.
1244580	1246820	This is the closest liquidity level.
1246820	1248980	So when this level is taken,
1248980	1252060	you would go break even right away, okay?
1252060	1254140	This you have to just go break even there.
1254140	1258180	There's just no ifs and buts, right?
1258180	1259740	But since I said before,
1259740	1261980	if your bias is extremely strong,
1261980	1263940	then you can just go break even later.
1263940	1266900	But you go break even right here, right?
1266900	1269220	And since we are trading on the one minute,
1269220	1274060	don't set, you know, stop loss orders
1274060	1277060	and take profit levels to be hit automatically.
1277060	1280180	You have to manage this trade manually.
1280180	1282860	So you can't, you have to manually close
1282860	1285620	when price reaches your stop loss level.
1285620	1288300	You have to manually go break even when price reaches
1288300	1289980	the exact break even point.
1289980	1291420	And then you have to take your profits
1291420	1294340	when price actually reaches this level, okay?
1294340	1295940	You just don't set up the levels
1295940	1298660	because what's gonna do is price will sometimes
1298660	1300380	stop you out at break even,
1300380	1302100	even when price is at due to spreads
1302100	1302940	and whatnot.
1302940	1304900	So it's just gonna really hurt you.
1304900	1305820	I'm not kidding.
1305820	1307220	It has happened to me before,
1307220	1308900	but I think this is the best approach is
1308900	1310180	keep watching the trade.
1310180	1311580	Since we are trading on the one minute,
1311580	1313700	you can be on the charts for 15 minutes, man.
1313700	1314540	Come on, bro.
1314540	1315860	You can't do that.
1315860	1320180	So break even here, 50% off at one to one.
1320180	1324180	And then the main target, the TP2,
1324220	1326900	would be somewhere around here, right?
1326900	1331220	And my last TP would be targeting the London lows.
1332220	1335860	And this would give me roughly around this much.
1335860	1340860	So this is like an extremely awesome model
1341300	1342540	that you can use guys.
1342540	1345460	It's basically a no brainer, okay?
1345460	1346740	I've explained everything.
1347660	1349900	SMTs to pair it up with,
1351500	1353660	so for example, if you look at it here, right?
1353660	1357500	We also swept the Asian high here, right?
1357500	1359700	So when you combine these different things
1359700	1363420	and take a trade with this model,
1363420	1365100	trust me, you're gonna thank me.
1365100	1366940	Now let's move on to the next example.
1368340	1370900	All right guys, so here is another example.
1370900	1373380	And you can see that in this price action,
1373380	1375780	you could have taken so many of these trades.
1375780	1380220	And some of them would have given you 50% profit at one to one.
1380220	1382820	And some of them would have been closed at break even.
1382820	1384620	But then there is, on the same day,
1384620	1387660	we have accumulation, right?
1387660	1388540	Somewhere around here.
1388540	1390380	And then we have the manipulation, right?
1390380	1392820	So basically, manipulation is liquidity sweep, right?
1393820	1394700	Over here.
1394700	1398620	And then notice that this leg created this bearish
1398620	1399380	Fair Valley gap.
1399380	1402880	So I'm just gonna name it, sorry, color it red.
1404460	1405300	Right?
1405300	1408300	So we close right above the Fair Valley gaps
1408300	1409940	that inverses it.
1409980	1414980	Now the closest liquidity level is this high over here.
1414980	1417500	So now you can see that if I take my long position
1417500	1421100	from this level and just put my stop here.
1421100	1425620	Now I would go break even when this level is taken, right?
1425620	1429660	And then I would take 50% off my profit at one to one.
1430580	1435580	And then my second tip would be somewhere around here, right?
1437420	1439900	Just around here, I would be break even.
1439900	1444620	And my third tipi, the final tipi that I would look to
1444620	1448020	is some form of high time frame level, right?
1448020	1450420	Because you can see that price just kept going up, bro.
1450420	1452220	That's insane, right?
1452220	1455460	So yeah, that would be,
1455460	1457940	or you can just take and close your entire position
1457940	1459580	on the second tipi, okay?
1460820	1461900	It doesn't really matter.
1461900	1464540	As long as you're making profits, it should not matter.
1464540	1466220	Let me give you guys one more example
1466220	1468300	and then we will end this chapter.
1469140	1471660	All right guys, so here's the final example.
1471660	1474740	And you can see we have a very clean borrowed three.
1474740	1478220	We have accumulation, then we have manipulation, right?
1478220	1481420	And the manipulation leg created this fair value gap,
1481420	1482820	the bullish fair value gap.
1482820	1485540	So let me just color it green
1485540	1487420	because it's a bullish fair value gap.
1487420	1489180	And now it's inversed.
1489180	1491100	This is the closest target, right?
1491100	1493580	So this is where we were gonna go break even.
1493580	1496660	So your entry would be here, stop somewhere around here, right?
1496660	1499460	Or maybe above the, actually above the high
1499460	1502900	and you would go break even here.
1502900	1506180	50% at one to one, right?
1506180	1509340	And your second tipi could basically be just this
1509340	1511420	because this is a significant high.
1511420	1514340	You can also see that this is a fair value gap.
1514340	1515180	This is an auto blog.
1515180	1516780	So this right here is a very good location
1516780	1519980	to take your profits, right?
1519980	1522500	One to one point five somewhere around that.
1522500	1525780	You would have got close every given if you held for longer
1525780	1529100	but you can surprise went further down below.
1529100	1531500	So this is a very good scalloping guys model
1531500	1532700	that you can use.
1532700	1534220	It is absolutely powerful.
1534220	1537180	Just pair it up with SMT, right?
1537180	1540420	And the PD arrays and you're gonna thank me, all right?
1540420	1542060	So thank you so much for watching.
