start	end	text
204760	211200	Even ICT says that in his videos that he used to lose 8 trades in a row, right?
211200	214880	But it didn't affect him because he knew that his strategy was profitable in the long
214880	217920	term, in the long term, right?
217920	224480	So what happens with a lot of people is that they lose 4 or 5 trades in a row and they
224480	227400	just stop using that strategy.
227400	233800	I know it's really frustrating to lose 4 or 5 or even 6 trades in a row.
233800	236280	Even I lose 6 or 7 trades in a row.
236280	240640	I actually did lose in the month of August.
240640	245640	It was the worst month for my trading, but I was so profitable, but I lost 6 or 7 trades
245640	250760	in a row and that was terrible for my feelings, but you know, I knew my strategy is profitable
250760	254720	and I kept on following the rules like a robot.
254720	264760	So what I would suggest is when you lose like 3 or 4 trades in a row, you reduce your risk.
264760	269440	So let's assume that you were using 1% risk, right?
269440	275240	And you lose 4 or 5 trades in a row.
275240	282080	Now this only applies to your personal funds and not from challenges because for profit
282080	287640	from challenges, I recommend that you only risk 1% because you have like 30 days, right?
287640	292480	So it's not wise to use 0.5% risk per trade.
292480	295880	For problems, just keep on using 1% risk per trade.
295880	298680	However, for personal funds, right?
298680	305160	If you lose like 4 or 5 trades in a row, you want to drop down to using 0.5% risk.
305160	311000	And you know, eventually if you still lose like 4 more trades in a row, you drop down
311000	314080	your risk to 0.25%.
314080	317000	And now just listen to me, okay?
317000	318840	Just hear me out.
318840	326480	If you keep on using 1%, right, for 8 trades that you lost, you lost 8%, right?
326480	330320	You lost minus 8% off your total portfolio.
330320	337680	But if you switched back to 0.5% after losing like 4 trades, right?
337680	341000	So let's assume you lost 4 trades, you are a negative 4%.
341000	342000	Right?
342000	343000	Let me do less.
343000	346280	4%, whoops, minus 4%.
346280	348960	You lost, right?
348960	351640	And you lost 4 trades and now you're in down minus 4.
351640	359120	So when you switch back to 0.5% and you lose, you know, 4 more trades, that's actually minus
359120	361120	6% drawdown.
361120	365960	So you are basically saving your account at this point, right?
365960	369240	Because every single strategy can have a losing period.
369240	375040	I don't care who tells you that you can win and have a profitable week every single time.
375040	376040	No.
376040	381320	You can ask every single profitable trader and ask them, are you profitable every single
381320	384040	day, every single week, every single month?
384040	390320	The answer will be no, because we are, you know, fed these thoughts that trading is going
390320	391920	to instantly make you rich.
391920	395720	Of course it can, but it requires a lot of psychology, right?
395720	399920	And it also requires a very solid risk management.
399920	402280	And this is what I'm teaching you, right?
402280	407960	So if you lose like four or five trades in a row, you switch back to 0.5% if you were
407960	410680	using one person before.
410680	417760	Now if you lose 12 trades and that is very unlikely with my trading strategies, you can
417760	419520	lose up to five, six trades in a row.
419520	420520	That's normal.
420520	424680	But if few, let's say, if you lose like 12 trades, right?
424680	428720	And you were using one person, you lost 12% right?
428720	434360	So our rule is that after four trades, after losing four trades in a row, we reduce our
434360	435840	risk size, right?
435840	441560	So we lost four trades, we reduced the risk to 0.5%, right?
441560	450360	And we lost four more trades, so reduced our risk person to 0.25%, right?
450360	452640	So let me do the maths here.
452640	457120	So we lost 12% by using the same person, right?
457120	458640	And we lost 12 trades.
458640	461880	That is negative 12% in your portfolio.
461880	469520	However, after, you know, four trades, you switch back to 0.5% and you lost eight trades.
469520	476400	That is how much, six percent, right?
476400	480960	So now when you are lost, you have lost six percent, right?
480960	484200	So that is, oh my God, guys, my maths is really wrong.
484200	486880	I mean, you get the gist of it, right?
486880	488120	You know what I'm talking about.
488120	493760	You want to keep on reducing your risk and when you, when you, you know, so when you
493760	497120	have lost 12 trades and you are using smaller risk.
497120	502920	So let's assume that you win four trades, right?
502920	503920	In a row.
503920	507920	And this is just for example, and you're going to just know what I'm talking about.
507920	512040	So you win four trades in a row using 0.25.
512040	518040	So when you person, so when you win four trades in a row using 0.25 after eight losses in
518040	525120	a row, when you win four trades in a row, when using 0.25%, you switch back to using
525120	528840	0.5%, okay?
528840	534160	And when you win another four trades or you win trades and lose trades, that is equivalent
534160	542880	to the profit, you know, equity that you lost, then you can switch back to 0.1%, sorry,
542880	545040	1% only, right?
545040	549640	So when you recover your losses by using the same risk, then you can switch back up to
549640	552280	the 1% rule.
552280	559080	I hope you got what I was trying to explain in this risk management video.
559080	564360	So there is, I've seen people do this mistake.
564360	574360	So let's assume that there is, where is the box, oh my God, bro, okay, there you go.
574360	575920	So you have your PR, right?
575920	580560	And you get a solid entry at this level.
580560	583040	So let's assume that you bought here, right?
583040	586280	So now price is going up.
586280	590160	You see profits, wow, you are in profit, very nice.
590160	594280	You have your take profit level, let's assume here.
594280	598200	And you are holding your trade, holding your trade, and then what happens?
598200	601440	Price reverses and you lose the trade.
601440	604760	This is terrible risk management, okay?
604760	612400	So let me tell you how you can avoid this from happening.
612400	620160	So when you get your entry, look at the closest lower high or a high low.
620160	626280	So you can see this is a lower high, right?
626280	634000	When this structure is broken, you move your stop loss to break even, right?
634000	638320	That is a simple rule that you must follow because you do not want to, you know, keep
638320	640200	your trade risky.
640200	644840	You want to go risk-free when price breaks some sort of structure.
644840	650920	And when that happens, when price breaks this structure, you can either take some profits,
650920	651920	right?
651920	655040	You can take some of the profits off the trade, right?
655040	662920	Like, I don't know, like 20% or 25% just so you lock in some profits, okay?
662920	670400	My rule of thumb is that when you hit one to two risk to reward, you can close up to
670400	677360	40% or even 70% off your trade and let the rest running.
677360	678920	But that's what you up to you.
678920	688200	So when the structure breaks, you maybe take some profits or the alternative is when price,
688200	693760	you know, breaks the structure, what you can do is instead of going break even, you
693760	697520	can move your stop loss below this high low.
697520	699720	So you are essentially trailing your stop loss.
699720	704560	So you are locking in profits when the trade is going up.
704560	710040	So with the trade going up, you keep on locking in some profits.
710040	711520	So there are two ways to approach this.
711520	717240	One you can take partials along the way when structures break or you can trail your stop
717240	719880	loss, right?
719880	725400	Like this below every single higher high low, right?
725400	731880	So you get, you know, another higher high, you move your stop loss here, right?
731880	742000	And then you move your stop loss here and let's assume you move your stop loss here.
742000	745320	And then what happens is price reverses.
745320	749600	So you get the full locked in profit, right?
749600	755040	However, if you took partials, the rule of thumb would be, you know, marking out some
755040	756440	POIs.
756440	758120	So this was the first POI, right?
758120	764000	So this structure broke, we move our stop loss to break even and we take partials.
764000	770320	So let's assume there is some supply zone or fair value gap here, right?
770320	775880	So when price comes into this level, you maybe take 20% off the table as well, off
775880	777240	the trade as well.
777240	785080	So price retraces and then you will have your final TP level and then you will have...
785080	788080	So you can take like two partials, okay?
788080	794080	You don't want to take more than two percent because it's going to decrease your actual
794080	795440	profit factor.
795440	798120	So make sure you only have like three.
798120	800800	The third one is your final TP, right?
800800	805680	So you have one partial take here, you have your second partial take here and then you
805680	808000	have your final TP here.
808000	813880	So that is how we roll with this.
813880	818240	I don't know if there's more to it, but yeah.
818240	820880	So now let's talk about psychology.
820880	828320	Now this is one of the most important things that you should know, okay?
828320	835440	And it's like if your psychology is not strong, if your mind is not strong, you are going
835440	840440	to fail regardless of your trading strategy and your risk management.
840440	847480	Now psychology is very important because as a human, we have the nature to take revenge
847480	850600	or seek revenge if something bad happens to us, right?
850600	859480	So let's assume that you as a beginner or a lot of people do this mistake is when they
859480	867640	lose one trade, what they would do is without looking for a new setup, what they would do
867640	875320	is they would randomly enter at a random place at a random time just to revenge trade, just
875320	880040	to gain back the money that they have lost with that one single trade.
880040	881040	What happens?
881040	882720	You lose another trade.
882720	889040	So now you have lost two trades in a row and your mind is just heated, okay?
889040	891320	It's just want to destroy the whole world.
891320	895560	So what you are going to do is going to increase the risk person days, right?
895560	899680	So previously you were using one person per trade, you lost two trades in a row, you lost
899680	900680	two person.
900680	905560	So what you would do is you would use three person this time just to, I don't recover
905560	907360	those losses.
907360	910800	And what happens, again, you lose that trade.
910800	918080	So now this is absolutely the worst way to trade, okay?
918080	923360	And I know I have done that as well when I was a beginner and a lot of people that I
923360	927520	know have done that as well and you guys must have done that as well.
927520	931200	And there are some things to improve your psychology, okay?
931200	934760	So I will give you some tips and maybe you can apply them and it's going to help you
934760	936320	a lot.
936320	942360	So the very first rule of thumb is that you want to train yourself to only take two maximum
942360	945920	two trades per day, no more than that, okay?
945920	951560	So even if the good rule of thumb is to only take one trade per day, if you can do that,
951560	956000	trust me, your psychology is going to be very strong next month, okay?
956000	958200	In a month, I could say.
958200	961640	So you take one trade a day, you lose, you go back home, enjoy the rest of the day.
961640	964960	You come back the next day, you win a trade, very nice.
964960	968160	So now when you win a trade, you just quit and come back the next day.
968160	972440	When you come back the next day, what is going to happen is you are going to be in a good
972440	973440	mood, right?
973440	980280	And you're going to be excited and you're going to have a good mood and that is really
980280	982440	important for trading, okay?
982440	984520	So that is going to help you a lot.
984520	988960	So try taking only one trade per day.
988960	991920	That is the best way to go to go for.
992920	997240	The other rule is that you can maybe take two trades per day, okay?
997240	1004720	Or what you can do is that you can take three trades and if you lose one trade in a day,
1004720	1005720	you just quit.
1005720	1008480	But if you win one trade, you can take another trade, right?
1008480	1010320	And then you lose a trade, you quit the day.
1010320	1015960	But if you win one trade and you win the second trade as well, you can go for a third trade.
1015960	1020000	And if you lose that, you quit and you end your day in profit.
1020000	1025200	So now how do you even do this because that saying this is easy, right?
1025200	1030960	I can tell you to do this, but the psychology is really such an important thing that is
1030960	1037160	not easy, but if you follow the rules that I'm going to tell you, you can actually increase
1037160	1038160	your psychology.
1038160	1045200	So a lot of people might call me dumb for this, but how I improve my psychology is through
1045200	1048160	meditation.
1048160	1056640	Now meditation is something that you can search up on YouTube is basically focusing
1056640	1059920	on one thing and sitting and breathing and bringing out.
1059920	1065040	So meditation or what it does is just, it just freshens up your brain, it freshens
1065040	1068400	up your body.
1068400	1071680	And what you can do is you can learn meditation on YouTube.
1071680	1077080	I cannot teach you how to meditate because it's a little complex thing, but essentially
1077080	1084240	what is it is that you sit near a very quiet, sit around a very quiet place, right?
1084240	1089360	And you meditate for 20 minutes and what is meditation is that you relax and free up
1089360	1094760	your mind for 20 minutes a day or 10 minutes a day if you're a beginner, free up your mind
1094760	1096720	and focus on breathing.
1096720	1097720	Okay.
1097720	1102320	So meditation is actually focusing on one single thing at the time.
1102320	1108000	So what you do is that you breathe in and then breathe out and you focus solely on
1108000	1109000	that breath.
1109000	1111280	You remove all the thoughts from your brain.
1111280	1112640	You do not care about training.
1112640	1114600	You do not care about your family.
1114600	1120320	Just leave everything behind and focus only on your breathing.
1120320	1121320	Okay.
1121320	1123040	There are a lot of ways to meditate.
1123040	1126160	You can search them up on YouTube.
1126160	1129360	There's actually this one guy by the name Hamza.
1129360	1136680	You can search up on YouTube, Hamza meditation and the video is going to pop up and you can
1136680	1137920	watch that video.
1137920	1144080	It's really helpful and I know it sounds really dumb, but it's actually what helped me improve
1144080	1145080	my psychology.
1145080	1150760	It helped me increase my brain productivity.
1150760	1158720	So the other thing is that along with meditation, you want to have a proper sleep schedule.
1158720	1162080	You cannot be sleeping at a random time, like 3 AM, 4 AM.
1162080	1169120	No, you want to wake up at a decent time, which would be 8 or 7 AM in the morning, right?
1169120	1173400	You exercise, exercise is really important as well for your brain.
1173400	1177200	And now these are the tips that you must include in training because for training, you need
1177200	1185760	to be mentally strong and how you get mentally strong is through meditation, you know, exercise
1185760	1186760	and gratitude.
1186760	1188400	Now, what is gratitude?
1188400	1192800	Even if you lose a trade, you can be grateful for that trade because it was a lesson for
1192800	1193800	you.
1193800	1194800	Okay?
1194800	1199440	Instead of, you know, raging over that loss trade, you could say that, wow, I'm thankful
1199440	1200440	for this trade.
1200440	1203160	It has taught me something, right?
1203160	1207480	You lost the trade, you find, you try to find out the reason why you lost that trade.
1207480	1211840	You search and you should be grateful because eventually you are just paying a small little
1211840	1214120	fees for some sort of information.
1214120	1216720	So that is a win-win for you.
1216720	1221160	So you meditate, you exercise at least 15 minutes a day, guys.
1221160	1222440	That is easy, right?
1222440	1224880	And then you show gratitude towards your life.
1224880	1229560	You could say, I'm grateful for my family, I'm grateful for the food that I had today.
1229560	1235760	You could say, I'm grateful for literally anything that makes you a little bit happy
1235760	1237440	in some sort of way, right?
1237440	1240520	You just, you could just show gratitude.
1240520	1245080	Trust me, this works amazingly and I'm not just spitting bullshit at the moment.
1245080	1253080	Okay, I'm telling you actual facts and truths that has helped me increase my brain power.
1253080	1258440	So you can meditate, you know, exercise, show gratitude towards small things.
1258440	1263520	That doesn't matter what it is, but if it's, you know, shows you some sort of, it gives
1263520	1268160	you some sort of happiness in any way, even if it doesn't give you an happiness and you
1268160	1270840	just want to show like a gratitude towards a thing.
1270840	1274880	For example, I look at the moon sometimes and I say, wow, I'm grateful that the moon
1274880	1276480	exists literally.
1276480	1281840	And what it does is it eases up your brain and it gives you like this easeness in your
1281840	1289000	body that if you even lose trades, it doesn't matter because when you are coming into trading,
1289000	1292920	right, there's a simple rule that if you cannot afford to lose what you are investing, then
1292920	1295000	do not come into trading.
1295000	1300600	Because if you are investing your little lifetime savings into trading, guys, there are no guarantees
1300600	1302720	that the markets are going to stay the same.
1302720	1304720	All right, I'm saying this right now.
1304720	1311880	I don't know what's going to happen in the upcoming five years, but the thing is just
1311880	1318480	believe in yourself, stay calm when trading, okay, follow your rules, like a robot, okay.
1318480	1321320	Just stick with and try these things out guys.
1321320	1324720	I mean it, meditate, exercise, gratitude, right?
1324720	1327320	It's going to really help you.
1327320	1334600	So one thing is that if you lose like three trades, right, in a week or two trades in
1334600	1339280	a week, you just come back the next week, because what can happen sometimes is during
1339280	1342040	a specific week, there could be a lot of news, right?
1342040	1344840	And that could be the reason why you're losing trades.
1344840	1350240	So just avoid that week and just come back the next week, right?
1350240	1354240	It really depends on you if you want to keep on trading for that week, but the thing is
1354240	1358800	a good rule of thumb if you are a beginner, if you lose one or two or three trades in
1358800	1364840	a week and you are a negative, then just quit and come back the next week.
1364840	1367600	So I really hope that you guys enjoyed this video.
1367600	1370840	That was one of my most important videos that I've made.
1370840	1373400	So make sure that you follow this thing.
1373400	1377480	You want to show gratitude towards small things every single day, right?
1377480	1383880	And one thing that you should do is you should journal your trades, okay?
1383880	1386320	You should journal why I lost the straight.
1386320	1390360	You could say, I took this trade at this time, right?
1390360	1393720	I used this strategy.
1393720	1397040	I used this trade.
1397040	1402360	I traded during London session.
1402360	1406680	Was there any news?
1406680	1413840	How big was the displacement for market structure shift by measuring the pips, right?
1414080	1420160	And by journaling, you can become even a better trader than me because the thing is, guys,
1420160	1424800	even if I give you my, if you want to give you like the, you know, what I said, the best
1424800	1430640	strategy in the world, you can become a better trader than me because it really depends on
1430640	1432400	backtesting and generally.
1432400	1438640	So you can journal like this and just look and just, you know, add in the wind rate and
1438640	1443560	all which work, which time works the best, which session works the best, how much displacement
1443560	1449160	is valid for market structure shift and all and it's going to help you with your psychology
1449160	1453880	as well because you're going to be confident in your trading system.
1453880	1457680	So I hope you guys enjoyed this lecture and I'll see you guys in the next video.
