start	end	text
224720	231400	15 minute time frame is the best and above you can also trade all right a one hour is very good four hours very good
231720	235520	Daily time frame breaks very well if you want to identify daily bias as well
236360	241240	So range high range low range low was determined after we got a market structure shift now
241560	246880	Once the range low is taken we have to look for a market structure shift, right?
246960	250000	So let's suppose that we get a market structure shift now
250600	256440	Market structure shift when we get it we have to wait for price to come back above the range
256440	261600	This is very important market structure shift is not going to do anything by itself
261840	267840	We have to wait for price to close above the range the range low
267840	272200	We have to see price go up and close around here now
273040	280200	All you got to do is take your entry from the autoblock. So this right here consecutive down closed candles
280360	285440	That is your autoblock and from here you are going to take your entry
285440	291480	Okay, you're going to put your stock right below this low over here now for the risk management
291480	297400	This is a very important and if you skip the step the strategy will not work for you very simple
297400	301760	Okay, so we have to use our fit from the range high to range low
302360	309840	Now you have to copy these settings and you have to enable 0.79 level as well now
310880	313240	Your initial entry is going to be here
313920	315920	you are going to take a
317120	323520	Partial at 0.5 level and you're also going break even when price hits the 0.5 level
323600	328880	So when price goes up and hits the 0.5 level you're taking one partial alright
329320	335760	Then what can happen is price will pull back slightly and then it will push up now
336520	337960	sometimes
337960	347360	0.79 should be your main target because often what price will often do is it will go to the 0.79 level and then it will reverse
347640	349640	okay, if
350360	356440	Your your you know your narrative is bullish then you hold tail negative
356480	363000	Sorry than one level the range high okay, or what you can do is take one partial at 0.5
363120	368640	The other at 0.79 and then close your entire position at one or
369200	377840	You simply just take one partial at 0.5 and then you let the trade running until the range high is taken out
378400	380760	very simple very mechanical and
381280	385740	For the peers right peers. What does it work with really well?
385820	390340	So I'm going to give you guys some pairs and assets right but before we do that
390340	398800	I'm going to teach you the opposite example. So where we shot it right so let's assume that if I remove this this this this
401180	406620	Okay, perfect. We have the range low range high and let's suppose that price takes out
407780	413300	The range high right all we are doing afterwards is looking for a market structure shift, okay
414020	420300	Then we are looking to take our entry from the autoblock. So that is going to be the consecutive up closed candles
421220	427500	Right you are going to take your short position from this autoblock stop right above the high and
428260	430260	Again, we are going to use
432340	440100	From range low to range high right and we're gonna get the 0.79 level here 0.5 level here then you take your entry
440620	446220	one partial at 0.5 go break even then you can close your entire trade at 0.79 or
447220	455820	You hold till range low, okay, and and basically that's how the strategy works perfect, okay now
457660	459660	Let's suppose that
459660	463300	What makes this set up a low probability setup and I'm going to explain that right now
463540	468060	So let's suppose that price goes to 0.5 level
469060	473100	Before giving you an entry so you get a market structure shift
473100	477660	But you don't get a retest of the autoblock and price goes to the 0.5 level and below
478460	482580	then the setup becomes very low probability and if
483100	490620	Price goes to the 0.79 level without giving you an entry then the setup becomes entirely invalid
490860	496920	So we took out the range high we closed below the range which is very important. We have to close below the range
497120	499680	Okay, we cannot get a market structure somewhere around here
499680	504680	and you then you cannot take an entry from there you have to wait for price to close back into the range and
505160	509360	Ideally, I do not want to see price go way up like that and then come back
509440	513600	Then your stop loss gonna be massive and it just makes no sense right
513840	519800	so now that we know how to trade and identify the range high and range low I'm gonna give you guys some examples and
520840	522280	then we'll
522360	527040	And the video but let's suppose that you price pushes down in one direction, right?
527040	529160	So how do you basically identify range high now?
529160	531880	We have range low right price pushes down in one direction
531920	538800	That is your range low and then you have to look for a range high and you get it once you get a market structure shift
538800	544880	So over here we have a higher high high low higher high high low higher high and then we finally get a market structure shift
544880	550120	Right and this could be like of any low right it doesn't have to be significant low
550120	554640	So let's suppose if price creates a low somewhere around here if it breaks then that is a valid
555920	558520	Cause for this to become a range high as well
558520	561240	I'm gonna show you examples and then you will understand what I'm trying to say
561640	565080	But when you get a market structure shift that becomes your range
566480	571840	High because oftentimes what you will see whenever you get a market structure shift and then you take your entry
571840	579280	And then you lose a trade you ask yourself why did this not work out and then this is very simple prices just engineering a range
579280	583520	Okay, it's engineering range and that's all it's doing every single time
583600	587840	Well, of course not in the trending market, but when price starts to consolidate. That's what it's doing
588200	594780	So let's assume that price takes out the range low you get a market shift close above the range autoblock entry and boom
595240	597240	Just like that. So let me give you guys some examples now
598600	605680	Okay for the peers and assets and crypto that it works with so it works with all the crypto, you know
606680	608680	assets and pairs right
609160	613080	Every single one of them. I don't care whether it's low cap or high cap
613280	616200	It works with every single crypto coin
616320	622640	Okay, you can trade anything and the best time frame if you want to sculpt and you want to be an intraday trader
622640	628520	Is the 15-minute time frame you can trade the one hour a four hour daily as well and even weekly if you are a swing trader
629880	635520	but in this example you can see we have the BNB USDT and also
635680	641440	It works with NAS100 right it works with your USD and gold as well
641440	647360	I suggest you avoid trading any other pair with it. Just stick to your USD
647920	649920	NAS100 and
650440	654080	Crypto every single crypto coin. It's gonna work phenomenally. So
655240	660080	Price pushes up in one direction. That is your range. What?
660720	666600	Range high now, we have to identify the range low. So is this a range low?
666600	670360	I want to ask you a simple code. Is this a range low right here?
672520	678800	Is this a range low? No, why because it didn't break any structure. We didn't get a market structure ship, right?
679560	686200	So we have to wait and then you can see price pushes up and then it breaks this structure
686400	689080	This gives us a market structure shift. So
690080	693200	This right here becomes our range low
694200	701080	So we have range high range low and then afterwards what happens? We look for a market structure ship
701480	704960	Right there and our entry from the autoblocks
704960	709800	So if I turn on the executions here, you can see I took this trade myself
710120	716920	Entry was around somewhere here stops somewhere around here and at the range low I closed my position
717680	722160	So you can see how well this works. Let me give you guys another example
724360	730820	All right, so here is another example looking at sand USDT and I have the range high marked out here
731160	733160	price pushes up in one direction and
734200	740580	To identify the range low we have to look for a market structure shift. So we have a lower low lower high lower low
741120	746000	And then afterwards we have a market structure shift. Okay. This is not a range low
746240	751480	This is a range low. Why because this low caused a market structure shift to the upside?
752240	756240	So what happens we mark this out as our range low now?
756240	761680	We are simply looking for a price to take out the range lower range high and you can see price takes out range low
761760	764960	You get a market structure shift and that is our autoblock
765040	770720	But you can take your entry from a little discount because the autoblock is big and you need to have a good
770720	773480	Rich reward ratio. So if I turn on the executions here
774440	781200	You can see I entered somewhere around here my stop was somewhere around here because I believed price will not go here
781520	786160	This was a tight range. So in this scenario, I put my stop here, but I recommend you always put it here
786360	788240	I'm okay with losing trades guys
788240	794640	But if you are someone who is not okay with losing trades, then please do put your stop here long here TP here
794640	798880	I'm out and I'm just going about with my day. Let me give you guys another example
798880	806200	All right, so this is an example with forex and the high probability ranges on forex and
806480	810240	NAS 100 are gonna form pre Asia session. So
810840	815800	The you know the no session price, right? So in this from this area to this area
816320	821120	Price will form a high probability range or within the Asian range
821240	826600	So we have a push to the downside, right? So we have range low price pushes back up
826840	832600	We need to identify range high and we do so by identifying a market structure shift
832600	840520	So we have a higher high high low high high low and then a higher high then we get a market structure shift right here
840840	847800	So this becomes our range high right very simple then you can see price goes up
848240	851760	Takes out the range high we look for a market structure shift
851760	855880	And then we have this auto block price taps into this auto block
856680	862640	Oops my bad right there, and you can see the push to the downside and then price goes back down again
862640	867800	Goes up again. I don't care what it does, but I am out of the market and then this setup is complete
868320	870320	Let's move on to another example
871160	876320	So here is another example with your USD we push down we create a range low over here
876320	879200	We can go up and look closely. We have a hard high
879960	881000	hard low
881080	886400	Higher high high low and then a higher high and then afterwards we have a market structure shift
886480	893000	So this becomes our range high so we have range low and then we have a range high and then look what happened afterwards
893280	896440	We take out the range low and then we push back up
896760	902600	Price gives us a market structure shift and if you look closely this low was protected price never came below it
902600	906280	So that was your entry you put up stop you could have put your stop here, right?
906920	909880	And you can see how well it was but it was not the cleanest setup
909880	914120	But you can see that let's suppose that you took your entry from the auto block stop right below here
914360	918920	You target this level that would have given you 2.81 rr
919640	923880	So you can see the power of this strategy guys like I said before
924400	930360	This is the closest thing that comes to a nigma. There's no other stuff a thing called a nigma guys trust me on this
931000	933000	I've been trading for like
933400	935400	so many years now and
935720	941240	This though this way of trading is one of the best ways and I personally use this every single day
943080	950040	Mostly with crypto, but if there's a set of present on forex or indices I traded right away. Let's move on to next example
951880	956920	All right guys, this is an example with nasa 100 price pushes down pre issue session
957800	959720	You mark out the issue low
959720	964280	Then we wait for a range high formation. So high high high low
964760	966760	high high
966760	970920	High low and then a higher high and then you can see we'll wick through this level
971560	973800	So this becomes a range high
974600	977480	Because this high caused a market structure shift to the downside
978760	982840	Then we take out the range high and then we look for a market structure shift
983880	986360	So high high high low higher high
987480	993400	Market structure shift, but notice what happens here price didn't close below the range. So we wait for it that happens right there
994680	996360	And then look at this
996360	1000840	The autoblock right here. This is the highest candle right up close candle
1002520	1004680	Tap into it
1004680	1012040	And price goes right to the range low and then from there onwards. I don't care what price does our setup is complete
1013080	1015080	Let me give you guys one more example
1016760	1019160	All right guys, this is the last example i'm looking at
1019800	1024280	Us dt and you can see we have a push to the upside. So that is our range high
1024920	1027800	And then we are looking for a market structure shift. So we have a lower low
1028520	1032520	You can see president take out the low. So that is not a valid market structure shift
1032840	1035960	We need to see lower low lower high lower low and then a market structure shift. Okay
1037400	1045240	So price goes down once again, right and then we have this market structure shift right here. We also broke the structure. So
1045640	1049880	So this level becomes our range
1051240	1053800	Low so we have a range high range low
1054760	1058440	Then price sweeps this high high high low higher high
1059800	1062840	Then a shift in the market structure. We have a fair value gap
1063640	1066760	And you can take your entry from the 50% of the autoblock as well
1067800	1069800	Or on the retest of the range high
1070200	1075080	You can see this would have been somewhere your entry would have been somewhere around here stops right above the high
1076040	1080200	And you can see how well this played out
1082600	1088040	Price takes out liquidity and then it pushes somewhere else. I don't care, but our play is done here
1088840	1093560	So that was it guys. Thank you for watching. I'll see you guys in a couple of weeks
